event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario,product_category,fabric_type,color,size_run,std_sam_minutes_sew,pack_units_per_carton,line_type,shift_pattern,daily_capacity_machine_hours,daily_capacity_labor_hours,customer_id,order_date,due_date,demand_qty,penalty_cost_late,priority,week
EV0002207,WO000330,SO00454,SKU0029,F1,F1-L2,SEW,Sewing,2025-04-01T22:28:21Z,2025-04-03T02:15:53Z,246,6,0,minor,5.7,44.47,27.79,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002208,WO000330,SO00454,SKU0029,F1,F1-L2,QC_INLINE,Quality,2025-04-03T04:49:47Z,2025-04-03T07:39:42Z,246,8,4,minor,1.77,2.55,1.13,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002209,WO000330,SO00454,SKU0029,F1,F1-L3,FINISH,Finishing,2025-04-03T07:55:27Z,2025-04-03T19:55:26Z,246,7,0,minor,1.4,14.4,4.8,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002210,WO000330,SO00454,SKU0029,F1,F1-L1,QC_FINAL,Quality,2025-04-03T20:05:15Z,2025-04-03T23:09:27Z,246,14,8,minor,1.34,2.76,1.23,before,Tee,French_Terry,Olive,core,6,24,assembly_line,2x8h,13.6,20,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002211,WO000330,SO00454,SKU0029,F1,F1-L1,REWORK,Rework,2025-04-04T01:03:14Z,2025-04-04T01:19:36Z,8,0,0,none,0,0.3,0.05,before,Tee,French_Terry,Olive,core,6,24,assembly_line,2x8h,13.6,20,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002212,WO000330,SO00454,SKU0029,F1,F1-L3,PACK,Packing,2025-04-04T01:37:22Z,2025-04-04T08:32:27Z,246,3,0,minor,1.36,6.23,2.77,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002213,WO000331,SO00454,SKU0029,F1,F1-L1,CUT,Cutting,2025-04-01T10:49:00Z,2025-04-01T21:43:56Z,261,7,0,minor,8.35,9.82,10.92,before,Tee,French_Terry,Olive,core,6,24,assembly_line,2x8h,13.6,20,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002214,WO000331,SO00454,SKU0029,F1,F1-L3,SEW,Sewing,2025-04-01T22:01:00Z,2025-04-03T03:09:27Z,261,5,0,minor,6.3,46.63,29.14,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002215,WO000331,SO00454,SKU0029,F1,F1-L2,QC_INLINE,Quality,2025-04-03T05:06:54Z,2025-04-03T07:03:41Z,261,12,7,minor,1.96,1.75,0.78,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002216,WO000331,SO00454,SKU0029,F1,F1-L2,REWORK,Rework,2025-04-03T07:28:45Z,2025-04-03T07:46:30Z,7,0,0,none,0,0.33,0.06,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002217,WO000331,SO00454,SKU0029,F1,F1-L2,FINISH,Finishing,2025-04-03T07:53:03Z,2025-04-03T20:04:52Z,261,5,0,minor,2.39,14.64,4.88,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002218,WO000331,SO00454,SKU0029,F1,F1-L3,QC_FINAL,Quality,2025-04-03T20:24:51Z,2025-04-03T23:31:46Z,261,11,6,minor,3.24,2.8,1.25,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002219,WO000331,SO00454,SKU0029,F1,F1-L2,PACK,Packing,2025-04-03T23:55:31Z,2025-04-04T07:36:22Z,261,6,0,minor,3.11,6.91,3.07,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0034,2025-03-26,2025-04-19,458,12.31,Std,2025-03-31
EV0002220,WO000332,SO00479,SKU0018,F1,F1-L3,CUT,Cutting,2025-03-29T08:46:32Z,2025-03-30T00:51:10Z,329,8,0,start_of_day,12.39,14.47,16.08,before,Tee,Poly_Spandex,Black,extended,7.01,24,sewing_cell,1x10h,8.5,12.5,CUST0021,2025-03-26,2025-04-16,318,20.16,Std,2025-03-24
EV0002221,WO000332,SO00479,SKU0018,F1,F1-L1,SEW,Sewing,2025-03-30T01:17:17Z,2025-03-31T18:19:03Z,329,13,0,minor,10.88,65.65,41.03,before,Tee,Poly_Spandex,Black,extended,7.01,24,assembly_line,2x8h,13.6,20,CUST0021,2025-03-26,2025-04-16,318,20.16,Std,2025-03-31
EV0002222,WO000332,SO00479,SKU0018,F1,F1-L1,QC_INLINE,Quality,2025-03-31T19:13:38Z,2025-03-31T22:31:36Z,329,12,7,minor,1.89,2.97,1.32,before,Tee,Poly_Spandex,Black,extended,7.01,24,assembly_line,2x8h,13.6,20,CUST0021,2025-03-26,2025-04-16,318,20.16,Std,2025-03-31
EV0002223,WO000332,SO00479,SKU0018,F1,F1-L3,FINISH,Finishing,2025-03-31T22:59:46Z,2025-04-01T13:30:47Z,329,12,0,minor,1.87,17.42,5.81,before,Tee,Poly_Spandex,Black,extended,7.01,24,sewing_cell,1x10h,8.5,12.5,CUST0021,2025-03-26,2025-04-16,318,20.16,Std,2025-03-31
EV0002224,WO000332,SO00479,SKU0018,F1,F1-L3,QC_FINAL,Quality,2025-04-01T13:40:09Z,2025-04-01T17:59:07Z,329,15,8,minor,3.29,3.88,1.73,before,Tee,Poly_Spandex,Black,extended,7.01,24,sewing_cell,1x10h,8.5,12.5,CUST0021,2025-03-26,2025-04-16,318,20.16,Std,2025-03-31
EV0002225,WO000332,SO00479,SKU0018,F1,F1-L2,PACK,Packing,2025-04-01T18:38:27Z,2025-04-02T03:38:32Z,329,2,0,minor,1.8,8.1,3.6,before,Tee,Poly_Spandex,Black,extended,7.01,24,modular_line,3x8h,20.4,30,CUST0021,2025-03-26,2025-04-16,318,20.16,Std,2025-03-31
EV0002226,WO000333,SO00653,SKU0019,F2,F2-L2,CUT,Cutting,2025-03-29T10:50:56Z,2025-03-29T18:41:11Z,118,8,0,start_of_day,14.42,7.05,7.84,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,2x8h,13.6,20,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-24
EV0002227,WO000333,SO00653,SKU0019,F2,F2-L3,SEW,Sewing,2025-03-29T19:27:36Z,2025-03-31T22:31:56Z,118,10,0,minor,9.27,81.72,51.07,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,1x10h,8.5,12.5,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-31
EV0002228,WO000333,SO00653,SKU0019,F2,F2-L1,QC_INLINE,Quality,2025-04-01T02:45:43Z,2025-04-01T04:31:28Z,118,4,2,minor,1.81,1.59,0.7,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-31
EV0002229,WO000333,SO00653,SKU0019,F2,F2-L1,REWORK,Rework,2025-04-01T05:30:58Z,2025-04-01T05:34:03Z,2,0,0,none,0,0.06,0.01,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-31
EV0002230,WO000333,SO00653,SKU0019,F2,F2-L1,FINISH,Finishing,2025-04-01T05:48:03Z,2025-04-01T14:35:25Z,118,1,0,minor,1.67,10.55,3.52,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-31
EV0002231,WO000333,SO00653,SKU0019,F2,F2-L1,QC_FINAL,Quality,2025-04-01T14:43:31Z,2025-04-01T16:42:02Z,118,4,2,minor,1.67,1.78,0.79,before,Hoodie,Fleece,Blue,extended,20.22,24,assembly_line,3x8h,20.4,30,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-31
EV0002232,WO000333,SO00653,SKU0019,F2,F2-L2,PACK,Packing,2025-04-01T16:49:08Z,2025-04-01T20:16:21Z,118,1,0,minor,3.46,3.11,1.38,before,Hoodie,Fleece,Blue,extended,20.22,24,sewing_cell,2x8h,13.6,20,CUST0032,2025-03-26,2025-04-14,109,10.52,Std,2025-03-31
EV0002233,WO000334,SO00373,SKU0004,F1,F1-L3,CUT,Cutting,2025-03-30T10:41:01Z,2025-03-30T19:39:47Z,204,5,0,start_of_day,11.63,8.08,8.98,before,Tee,Ripstop,White,extended,14.15,36,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-03-27,2025-04-19,185,18.91,Expedite,2025-03-24
EV0002234,WO000334,SO00373,SKU0004,F1,F1-L1,SEW,Sewing,2025-03-30T20:30:35Z,2025-04-01T13:21:30Z,204,6,0,minor,14.07,65.36,40.85,before,Tee,Ripstop,White,extended,14.15,36,assembly_line,2x8h,13.6,20,CUST0002,2025-03-27,2025-04-19,185,18.91,Expedite,2025-03-31
EV0002235,WO000334,SO00373,SKU0004,F1,F1-L3,QC_INLINE,Quality,2025-04-01T15:35:01Z,2025-04-01T17:40:21Z,204,8,4,minor,2.59,1.88,0.84,before,Tee,Ripstop,White,extended,14.15,36,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-03-27,2025-04-19,185,18.91,Expedite,2025-03-31
EV0002236,WO000334,SO00373,SKU0004,F1,F1-L3,FINISH,Finishing,2025-04-01T17:54:14Z,2025-04-02T05:07:37Z,204,4,0,minor,5.48,13.47,4.49,before,Tee,Ripstop,White,extended,14.15,36,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-03-27,2025-04-19,185,18.91,Expedite,2025-03-31
EV0002237,WO000334,SO00373,SKU0004,F1,F1-L2,QC_FINAL,Quality,2025-04-02T05:20:23Z,2025-04-02T08:10:13Z,204,5,3,minor,2.31,2.55,1.13,before,Tee,Ripstop,White,extended,14.15,36,modular_line,3x8h,20.4,30,CUST0002,2025-03-27,2025-04-19,185,18.91,Expedite,2025-03-31
EV0002238,WO000334,SO00373,SKU0004,F1,F1-L3,PACK,Packing,2025-04-02T08:20:50Z,2025-04-02T15:02:19Z,204,2,0,minor,1.41,6.02,2.68,before,Tee,Ripstop,White,extended,14.15,36,sewing_cell,1x10h,8.5,12.5,CUST0002,2025-03-27,2025-04-19,185,18.91,Expedite,2025-03-31
EV0002239,WO000335,SO00460,SKU0003,F2,F2-L3,CUT,Cutting,2025-04-01T08:42:51Z,2025-04-01T21:43:02Z,193,1,0,start_of_day,6.87,11.7,13,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002240,WO000335,SO00460,SKU0003,F2,F2-L2,SEW,Sewing,2025-04-01T22:19:31Z,2025-04-04T10:27:36Z,193,6,0,minor,8.35,96.22,60.13,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,2x8h,13.6,20,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002241,WO000335,SO00460,SKU0003,F2,F2-L3,QC_INLINE,Quality,2025-04-04T11:57:55Z,2025-04-04T14:01:06Z,193,10,6,minor,1.36,1.85,0.82,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002242,WO000335,SO00460,SKU0003,F2,F2-L3,REWORK,Rework,2025-04-04T14:19:15Z,2025-04-04T14:31:21Z,6,0,0,none,0,0.22,0.04,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002243,WO000335,SO00460,SKU0003,F2,F2-L2,FINISH,Finishing,2025-04-04T14:35:38Z,2025-04-05T06:19:59Z,193,3,0,minor,1.03,18.89,6.3,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,2x8h,13.6,20,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002244,WO000335,SO00460,SKU0003,F2,F2-L3,QC_FINAL,Quality,2025-04-05T06:50:08Z,2025-04-05T09:09:51Z,193,6,3,minor,2.7,2.1,0.93,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002245,WO000335,SO00460,SKU0003,F2,F2-L3,PACK,Packing,2025-04-05T09:31:56Z,2025-04-05T15:42:39Z,193,6,0,minor,4.52,5.56,2.47,before,Sweatpant,Poly_Spandex,Blue,core,19.86,24,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-27,2025-04-09,179,20.46,Std,2025-03-31
EV0002246,WO000336,SO00199,SKU0015,F1,F1-L1,CUT,Cutting,2025-04-03T10:59:06Z,2025-04-03T15:38:59Z,144,2,0,start_of_day,11.11,4.2,4.66,before,Polo,French_Terry,White,core,20.18,24,assembly_line,2x8h,13.6,20,CUST0017,2025-03-27,2025-04-09,137,12.89,Std,2025-03-31
EV0002247,WO000336,SO00199,SKU0015,F1,F1-L1,SEW,Sewing,2025-04-03T16:50:16Z,2025-04-05T10:28:28Z,144,2,0,minor,5.92,66.62,41.64,before,Polo,French_Terry,White,core,20.18,24,assembly_line,2x8h,13.6,20,CUST0017,2025-03-27,2025-04-09,137,12.89,Std,2025-03-31
EV0002248,WO000336,SO00199,SKU0015,F1,F1-L2,QC_INLINE,Quality,2025-04-05T11:06:05Z,2025-04-05T12:21:14Z,144,7,4,minor,3.08,1.13,0.5,before,Polo,French_Terry,White,core,20.18,24,modular_line,3x8h,20.4,30,CUST0017,2025-03-27,2025-04-09,137,12.89,Std,2025-03-31
EV0002249,WO000336,SO00199,SKU0015,F1,F1-L2,FINISH,Finishing,2025-04-05T12:34:53Z,2025-04-05T19:28:33Z,144,1,0,minor,0.98,8.27,2.76,before,Polo,French_Terry,White,core,20.18,24,modular_line,3x8h,20.4,30,CUST0017,2025-03-27,2025-04-09,137,12.89,Std,2025-03-31
EV0002250,WO000336,SO00199,SKU0015,F1,F1-L1,QC_FINAL,Quality,2025-04-05T19:42:45Z,2025-04-05T21:33:17Z,144,3,2,minor,1.97,1.66,0.74,before,Polo,French_Terry,White,core,20.18,24,assembly_line,2x8h,13.6,20,CUST0017,2025-03-27,2025-04-09,137,12.89,Std,2025-03-31
EV0002251,WO000336,SO00199,SKU0015,F1,F1-L1,PACK,Packing,2025-04-05T21:43:02Z,2025-04-06T02:09:51Z,144,4,0,minor,4.47,4,1.78,before,Polo,French_Terry,White,core,20.18,24,assembly_line,2x8h,13.6,20,CUST0017,2025-03-27,2025-04-09,137,12.89,Std,2025-03-31
EV0002252,WO000337,SO00386,SKU0011,F1,F1-L1,CUT,Cutting,2025-03-31T10:22:22Z,2025-03-31T20:31:45Z,237,6,0,start_of_day,10.15,9.14,10.16,before,Short,Cotton_Jersey,Red,core,22.81,24,assembly_line,2x8h,13.6,20,CUST0013,2025-03-27,2025-04-13,228,15.78,Std,2025-03-31
EV0002253,WO000337,SO00386,SKU0011,F1,F1-L2,SEW,Sewing,2025-03-31T22:24:52Z,2025-04-04T09:04:01Z,237,8,0,minor,7.69,132.24,82.65,before,Short,Cotton_Jersey,Red,core,22.81,24,modular_line,3x8h,20.4,30,CUST0013,2025-03-27,2025-04-13,228,15.78,Std,2025-03-31
EV0002254,WO000337,SO00386,SKU0011,F1,F1-L1,QC_INLINE,Quality,2025-04-04T09:19:10Z,2025-04-04T11:46:18Z,237,7,4,minor,2.21,2.21,0.98,before,Short,Cotton_Jersey,Red,core,22.81,24,assembly_line,2x8h,13.6,20,CUST0013,2025-03-27,2025-04-13,228,15.78,Std,2025-03-31
EV0002255,WO000337,SO00386,SKU0011,F1,F1-L1,FINISH,Finishing,2025-04-04T11:58:41Z,2025-04-05T05:17:34Z,237,5,0,minor,2.45,20.78,6.93,before,Short,Cotton_Jersey,Red,core,22.81,24,assembly_line,2x8h,13.6,20,CUST0013,2025-03-27,2025-04-13,228,15.78,Std,2025-03-31
EV0002256,WO000337,SO00386,SKU0011,F1,F1-L3,QC_FINAL,Quality,2025-04-05T05:36:20Z,2025-04-05T08:36:09Z,237,8,4,minor,0.85,2.7,1.2,before,Short,Cotton_Jersey,Red,core,22.81,24,sewing_cell,1x10h,8.5,12.5,CUST0013,2025-03-27,2025-04-13,228,15.78,Std,2025-03-31
EV0002257,WO000337,SO00386,SKU0011,F1,F1-L1,PACK,Packing,2025-04-05T08:53:54Z,2025-04-05T15:31:44Z,237,4,0,minor,2.03,5.97,2.65,before,Short,Cotton_Jersey,Red,core,22.81,24,assembly_line,2x8h,13.6,20,CUST0013,2025-03-27,2025-04-13,228,15.78,Std,2025-03-31
EV0002258,WO000338,SO00625,SKU0014,F1,F1-L2,CUT,Cutting,2025-04-01T10:46:03Z,2025-04-01T18:15:04Z,102,2,0,start_of_day,11.99,6.74,7.48,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002259,WO000338,SO00625,SKU0014,F1,F1-L2,SEW,Sewing,2025-04-01T18:52:09Z,2025-04-03T09:20:44Z,102,6,0,minor,5.03,61.56,38.48,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002260,WO000338,SO00625,SKU0014,F1,F1-L2,QC_INLINE,Quality,2025-04-03T10:26:24Z,2025-04-03T11:26:55Z,102,3,2,minor,1.17,0.91,0.4,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002261,WO000338,SO00625,SKU0014,F1,F1-L2,REWORK,Rework,2025-04-03T12:42:45Z,2025-04-03T12:45:50Z,2,0,0,none,0,0.06,0.01,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002262,WO000338,SO00625,SKU0014,F1,F1-L2,FINISH,Finishing,2025-04-03T13:18:54Z,2025-04-03T20:56:20Z,102,2,0,minor,1.08,9.15,3.05,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002263,WO000338,SO00625,SKU0014,F1,F1-L1,QC_FINAL,Quality,2025-04-03T21:40:17Z,2025-04-03T23:07:19Z,102,3,2,minor,1.54,1.31,0.58,before,Dress,Cotton_Jersey,Olive,core,22.79,24,assembly_line,2x8h,13.6,20,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002264,WO000338,SO00625,SKU0014,F1,F1-L3,PACK,Packing,2025-04-03T23:21:05Z,2025-04-04T02:00:57Z,102,1,0,minor,3.54,2.4,1.07,before,Dress,Cotton_Jersey,Olive,core,22.79,24,sewing_cell,1x10h,8.5,12.5,CUST0004,2025-03-28,2025-04-16,92,15.04,Std,2025-03-31
EV0002265,WO000339,SO00689,SKU0006,F2,F2-L1,CUT,Cutting,2025-04-02T08:30:39Z,2025-04-02T16:34:10Z,141,5,0,start_of_day,10.42,7.25,8.06,before,Jacket,French_Terry,White,core,25.25,36,assembly_line,3x8h,20.4,30,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002266,WO000339,SO00689,SKU0006,F2,F2-L1,SEW,Sewing,2025-04-02T17:16:52Z,2025-04-05T11:33:18Z,141,6,0,minor,4.29,106.04,66.27,before,Jacket,French_Terry,White,core,25.25,36,assembly_line,3x8h,20.4,30,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002267,WO000339,SO00689,SKU0006,F2,F2-L1,QC_INLINE,Quality,2025-04-05T12:15:37Z,2025-04-05T13:43:11Z,141,2,1,minor,1.58,1.31,0.58,before,Jacket,French_Terry,White,core,25.25,36,assembly_line,3x8h,20.4,30,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002268,WO000339,SO00689,SKU0006,F2,F2-L1,FINISH,Finishing,2025-04-05T14:06:50Z,2025-04-06T02:05:37Z,141,2,0,minor,4.48,14.38,4.79,before,Jacket,French_Terry,White,core,25.25,36,assembly_line,3x8h,20.4,30,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002269,WO000339,SO00689,SKU0006,F2,F2-L3,QC_FINAL,Quality,2025-04-06T02:23:41Z,2025-04-06T04:08:27Z,141,4,2,minor,1.81,1.57,0.7,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002270,WO000339,SO00689,SKU0006,F2,F2-L3,REWORK,Rework,2025-04-06T04:50:46Z,2025-04-06T04:54:09Z,2,0,0,none,0,0.06,0.01,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,1x10h,8.5,12.5,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002271,WO000339,SO00689,SKU0006,F2,F2-L1,PACK,Packing,2025-04-06T05:09:47Z,2025-04-06T08:42:29Z,141,2,0,minor,1.53,3.19,1.42,before,Jacket,French_Terry,White,core,25.25,36,assembly_line,3x8h,20.4,30,CUST0023,2025-03-29,2025-05-02,135,14.22,Std,2025-03-31
EV0002272,WO000340,SO00600,SKU0010,F1,F1-L1,CUT,Cutting,2025-04-02T08:23:53Z,2025-04-02T17:38:30Z,182,9,0,start_of_day,10.65,8.32,9.24,before,Short,Cotton_Jersey,White,core,29.47,24,assembly_line,2x8h,13.6,20,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-03-31
EV0002273,WO000340,SO00600,SKU0010,F1,F1-L1,SEW,Sewing,2025-04-02T18:00:06Z,2025-04-07T03:33:14Z,182,10,0,minor,5.91,168.88,105.55,before,Short,Cotton_Jersey,White,core,29.47,24,assembly_line,2x8h,13.6,20,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-04-07
EV0002274,WO000340,SO00600,SKU0010,F1,F1-L3,QC_INLINE,Quality,2025-04-07T03:57:58Z,2025-04-07T05:45:51Z,182,9,5,minor,2.37,1.62,0.72,before,Short,Cotton_Jersey,White,core,29.47,24,sewing_cell,1x10h,8.5,12.5,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-04-07
EV0002275,WO000340,SO00600,SKU0010,F1,F1-L1,FINISH,Finishing,2025-04-07T05:56:23Z,2025-04-07T20:45:50Z,182,4,0,minor,1.1,17.79,5.93,before,Short,Cotton_Jersey,White,core,29.47,24,assembly_line,2x8h,13.6,20,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-04-07
EV0002276,WO000340,SO00600,SKU0010,F1,F1-L1,QC_FINAL,Quality,2025-04-07T21:06:06Z,2025-04-07T23:54:53Z,182,2,1,minor,6.04,2.53,1.13,before,Short,Cotton_Jersey,White,core,29.47,24,assembly_line,2x8h,13.6,20,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-04-07
EV0002277,WO000340,SO00600,SKU0010,F1,F1-L1,REWORK,Rework,2025-04-08T00:35:09Z,2025-04-08T00:36:45Z,1,0,0,none,0,0.03,0.01,before,Short,Cotton_Jersey,White,core,29.47,24,assembly_line,2x8h,13.6,20,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-04-07
EV0002278,WO000340,SO00600,SKU0010,F1,F1-L1,PACK,Packing,2025-04-08T00:50:11Z,2025-04-08T05:28:33Z,182,1,0,minor,1.33,4.18,1.86,before,Short,Cotton_Jersey,White,core,29.47,24,assembly_line,2x8h,13.6,20,CUST0025,2025-03-29,2025-04-19,171,10.06,Std,2025-04-07
EV0002279,WO000341,SO00461,SKU0029,F1,F1-L1,CUT,Cutting,2025-03-29T08:20:25Z,2025-03-29T19:03:32Z,250,5,0,start_of_day,16.16,9.65,10.72,before,Tee,French_Terry,Olive,core,6,24,assembly_line,2x8h,13.6,20,CUST0010,2025-03-29,2025-04-23,239,7.55,Std,2025-03-24
EV0002280,WO000341,SO00461,SKU0029,F1,F1-L1,SEW,Sewing,2025-03-29T19:37:24Z,2025-03-30T17:53:49Z,250,9,0,minor,7.04,35.64,22.27,before,Tee,French_Terry,Olive,core,6,24,assembly_line,2x8h,13.6,20,CUST0010,2025-03-29,2025-04-23,239,7.55,Std,2025-03-24
EV0002281,WO000341,SO00461,SKU0029,F1,F1-L3,QC_INLINE,Quality,2025-03-30T19:14:50Z,2025-03-30T21:23:31Z,250,12,7,minor,1.43,1.93,0.86,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0010,2025-03-29,2025-04-23,239,7.55,Std,2025-03-24
EV0002282,WO000341,SO00461,SKU0029,F1,F1-L2,FINISH,Finishing,2025-03-30T21:36:25Z,2025-03-31T12:51:18Z,250,11,0,minor,0.89,18.3,6.1,before,Tee,French_Terry,Olive,core,6,24,modular_line,3x8h,20.4,30,CUST0010,2025-03-29,2025-04-23,239,7.55,Std,2025-03-31
EV0002283,WO000341,SO00461,SKU0029,F1,F1-L3,QC_FINAL,Quality,2025-03-31T13:12:14Z,2025-03-31T16:17:58Z,250,9,5,minor,3.52,2.79,1.24,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0010,2025-03-29,2025-04-23,239,7.55,Std,2025-03-31
EV0002284,WO000341,SO00461,SKU0029,F1,F1-L3,PACK,Packing,2025-03-31T16:27:48Z,2025-04-01T00:58:54Z,250,2,0,minor,5.58,7.67,3.41,before,Tee,French_Terry,Olive,core,6,24,sewing_cell,1x10h,8.5,12.5,CUST0010,2025-03-29,2025-04-23,239,7.55,Std,2025-03-31
EV0002285,WO000342,SO00478,SKU0007,F1,F1-L1,CUT,Cutting,2025-03-30T11:00:11Z,2025-03-30T18:19:25Z,111,2,0,start_of_day,10.09,6.59,7.32,before,Dress,Cotton_Jersey,Navy,extended,18.67,24,assembly_line,2x8h,13.6,20,CUST0005,2025-03-29,2025-04-20,98,16.39,Std,2025-03-24
EV0002286,WO000342,SO00478,SKU0007,F1,F1-L3,SEW,Sewing,2025-03-30T19:28:11Z,2025-04-01T06:08:47Z,111,4,0,minor,6.2,55.48,34.68,before,Dress,Cotton_Jersey,Navy,extended,18.67,24,sewing_cell,1x10h,8.5,12.5,CUST0005,2025-03-29,2025-04-20,98,16.39,Std,2025-03-31
